time,x,y
58.947,-3.624399813944733,4.969082753567927
58.997,-3.6493846450253633,4.969991357468224
59.046,-3.674369491893051,4.970899811864706
59.096,-3.699354043659167,4.971808141658071
59.146,-3.7243383041226052,4.97271628621757
59.197,-3.7493228937374448,4.973624882336551
59.246,-3.7743070843588,4.974533637168121
59.296,-3.7992912811083874,4.975442400462669
59.346,-3.824275863457087,4.976350950563683
59.397,-3.8492605538474094,4.977259131970424
59.446,-3.8742456861145893,4.978167512418506
59.497,-3.8992301386406325,4.979076355316278
59.546,-3.9242151477591847,4.979985178011535
59.596,-3.949200066785549,4.980893862998235
59.646,-3.9741848509492566,4.981802399492492
59.696,-3.999169650300052,4.982710775042975
59.746,-4.02415437938235,4.983619206491069
59.797,-4.04913867731243,4.984527336442782
59.846,-4.074123184942608,4.985435992488466
59.897,-4.099106617172564,4.986344718247847
59.946,-4.124091026223673,4.987253702706423
59.996,-4.149075701338919,4.988162028008033
60.046,-4.174060755979831,4.989070246457279
60.097,-4.199045437481675,4.989978790864468
60.146,-4.224030042290835,4.9908876739166805
60.197,-4.249017104261428,4.991979378225172
60.246,-4.274018781540301,4.993471948691177
60.297,-4.299029244090576,4.995306230386636
60.346,-4.324019992538194,4.997387539792785
60.397,-4.349017042394996,4.999653072727215
60.447,-4.3740209521196896,5.002090682767622
60.496,-4.398988675278795,5.004663180406434
60.546,-4.423910153118379,5.007404682787884
60.597,-4.449033575418017,5.010212952286332
60.646,-4.474461291528319,5.012956245163107
60.696,-4.499740601971427,5.015361051953517
60.746,-4.524900401817203,5.016850890179066
60.797,-4.550011376327853,5.017398777802312
60.847,-4.575124000812662,5.016986112838094
60.896,-4.6002096583948555,5.015618943904913
60.947,-4.625173528640172,5.013422952493663
60.995,-4.6500331178781416,5.0105604610443475
61.046,-4.674811032833919,5.007084967497447
61.096,-4.699485101224845,5.003065464746851
61.147,-4.724063498901085,4.998552955645672
61.196,-4.748596188805229,4.993738547822122
61.246,-4.773128580064548,4.988920176632208
61.297,-4.79766058692221,4.984101489548819
61.346,-4.822193642861571,4.979282526600395
61.397,-4.846726537447834,4.974463574589751
61.446,-4.87125930109227,4.969644498004643
61.491,-4.895790799421458,4.9648259638005765
61.547,-4.920323064412033,4.960006928566233
61.596,-4.944887372914457,4.955363611119866
61.646,-4.969526815921538,4.951085110885723
61.696,-4.994239405172157,4.947132903921866
61.746,-5.0190604973845625,4.943472391450007
61.797,-5.044037232186411,4.940054613125415
61.846,-5.06909824225438,4.936810759736446
61.896,-5.094153869303295,4.933744415437
61.947,-5.119269537505482,4.930771919416147
61.996,-5.144441485523072,4.927807906655052
